CMS_ID,Ecosystem_Name,provider_name,address,city,state,zip_code,county,County_count,State_Srv,Ownership_Type,Lab_Service_Binary,Pharm_Service_Binary,Nursing_Service_Binary,PT_Service_Binary,OT_Service_Binary,Speech_Service_Binary,Med_SS_Service_Binary,HH_Aide_Service_Binary,date_certified,quality_of_patient_care_star_rating,hhcahps_survey_summary_star_rating,how_often_the_home_health_team_began_their_patients’_care_in_a_timely_manner,qm_timely_manner_county_ptile,qm_timely_manner_ptile,how_often_the_home_health_team_taught_patients_or_their_family_caregivers_about_their_drugs,qm_teach_drugs_county_ptile,qm_teach_drugs_ptile,how_often_the_home_health_team_checked_patients’_risk_of_falling,qm_risk_falling_county_ptile,qm_risk_falling_ptile,how_often_the_home_health_team_checked_patients_for_depression,qm_depression_county_ptile,qm_depression_ptile,how_often_the_home_health_team_determined_whether_patients_received_a_flu_shot_for_the_currnet_flu_season,qm_flu_shot_county_ptile,qm_flu_shot_ptile,how_often_the_home_health_team_made_sure_that_their_patients_have_received_a_pneumococcal_vaccine_pneumonia_shot,qm_pneum_shot_county_ptile,qm_pneum_shot_ptile,with_diabetes_how_often_the_home_health_team_got_doctor’s_orders_gave_foot_care_and_taught_patients_about_foot_care,qm_diabetes_footcare_county_ptile,qm_diabetes_footcare_ptile,how_often_patients_got_better_at_walking_or_moving_around,qm_improv_mobil_county_ptile,qm_improv_mobil_ptile,how_often_patients_got_better_at_getting_in_and_out_of_bed,qm_improv_trans_county_ptile,qm_improv_trans_ptile,how_often_patients_got_better_at_bathing,qm_bathing_county_ptile,qm_bathing_ptile,how_often_patients_had_less_pain_when_moving_around,qm_pain_moving_county_ptile,qm_pain_moving_ptile,how_often_patients’_breathing_improved,qm_breathing_county_ptile,qm_breathing_ptile,how_often_patients’_wounds_improved_or_healed_after_an_operation,qm_improv_wounds_county_ptile,qm_improv_wounds_ptile,how_often_patients_got_better_at_taking_their_drugs_correctly_by_mouth,qm_correct_meds_county_ptile,qm_correct_meds_ptile,how_often_home_health_patients_had_to_be_admitted_to_the_hospital,qm_admit_hosp_ptile,qm_hosp_admit_ptile_rank,how_often_patients_receiving_home_health_care_needed_urgent_unplanned_care_in_the_er_without_being_admitted,qm_urgent_care_norehosp_county_ptile,qm_urgent_care_no_hosp_ptile,qm_urgent_care_no_hosp_rank,how_often_home_health_patients_who_have_had_a_recent_hospital_stay_had_to_be_re-admitted_to_the_hospital,qm_pac_hosp_admitt_rank,how_often_home_health_patients_who_have_had_a_recent_hospital_stay_received_care_in_the_hospital_emergency_room_without_being_readmitted_to_the_hospital,qm_pac_urgent_care_no_hosp_rank,pred_all_diff_ptile_rank,pred_med_diff_ptile_rank,pred_chf_diff_ptile_rank,pred_med_high_diff_ptile_rank,pred_med_low_diff_ptile_rank,pred_surg_high_risk_diff_ptile_rank,pred_surg_diff_ptile_rank,pred_surg_low_risk_diff_ptile_rank,pred_lung_diff_ptile_rank,pred_all_comp_rate,pred_all_state_rate,pred_med_other_comp_rate,pred_med_other_state_rate,pred_surg_other_comp_rate,pred_surg_other_state_rate,pred_CHF_comp_rate,pred_CHF_state_rate,pred_med_high_comp_rate,pred_med_high_state_rate,pred_med_low_comp_rate,pred_med_low_state_rate,pred_surg_high_comp_rate,pred_surg_high_state_rate,pred_surg_low_comp_rate,pred_surg_low_state_rate,pred_lung_diff_comp_rate,pred_lung_diff_state_rate,percent_of_patients_who_reported_that_their_home_health_team_gave_care_in_a_professional_way,hcaps_prof_care_county_ptile,hcaps_prof_care_ptile,percent_of_patients_who_reported_that_their_home_health_team_communicated_well_with_them,hcaps_communicated_county_ptile,hcaps_communicated_ptile,hcaps_definitely_recommend_county_ptile,hcaps_definitely_recommend_ptile,hcaps_discuss_med_county_ptile,hcaps_discuss_med_ptile,hcaps_prof_care_county_ptile,hcaps_prof_care_ptile,percent_of_patients_who_reported_that_their_home_health_team_discussed_medicines_pain_and_home_safety_with_them,percent_of_patients_who_gave_their_home_health_agency_a_rating_of_9_or_10_on_a_scale_from_0_lowest_to_10_highest,hcaps_above_8_county_ptile,hcaps_above_8_ptile,percent_of_patients_who_reported_yes_they_would_definitely_recommend_the_home_health_agency_to_friends_and_family,hcaps_definitely_recommend_county_ptile,hcaps_definitely_recommend_ptile,alleg_state_mean,alleg_total,rehosp_alleg_state_mean,sub_alleg_state_mean,sub_alleg_sum,total_weight_alleg,alleg_county_mean,total_sub_alleg,total_rehosp_alleg,sub_alleg_county_mean,rehosp_alleg_county_mean,def_county_mean,def_state_mean,def_total,comp_bin_county_mean,comp_bin_state_mean,number_of_completed_surveys,response_rate,CRTFCTN_DT,CRTFCTN_UPDT_DT,Reporting_Month
'109754,FL_Putnam,Brooks Rehabilitation Home Health,3424 SAINT JOHNS AVE,PALATKA,FL,32157,Putnam,30.0,FL,Non-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,11/28/2011,4.0,4,0.978,,48.0,0.998,,73.0,1.0,,71.0,0.996,,63.0,0.807,,67.0,0.8170000000000001,,63.0,0.987,,42.0,0.802,,53.0,0.8079999999999999,,57.0,0.857,,58.0,0.852,,55.0,0.7979999999999999,,37.0,0.976,,78.0,0.8420000000000001,,86.0,0.159,53.0,N/A,0.10800000000000001,,36.0,N/A,Worse Than Expected,D,Same As Expected,C,N/A,N/A,C,N/A,D,D,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.14522646158104066,0.1686206538,0.05997008360517951,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.9,,72.0,0.88,,72.0,,69.0,,71.0,,72.0,0.84,0.86,,65.0,0.81,,69.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,462,33,20171010,20180420.0,2019/09
'108238,FL_Putnam,Carter Healthcare,980 DEL MAR DRIVE,THE VILLAGES,FL,32666,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,No,12/06/2005,5.0,4,0.997,,85.0,1.0,,91.0,1.0,,71.0,0.9990000000000001,,73.0,1.0,,99.0,0.996,,97.0,1.0,,84.0,1.0,,98.0,0.907,,92.0,1.0,,98.0,1.0,,99.0,0.877,,75.0,0.9129999999999999,,21.0,0.9890000000000001,,98.0,0.151,41.0,N/A,0.08800000000000001,,16.0,N/A,Same As Expected,C,Worse Than Expected,D,N/A,N/A,C,N/A,E,A,A,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.0873906783259167,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.13951623684004513,0.1686206538,0.08379994087018598,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.88,,50.0,0.9,,87.0,,62.0,,55.0,,50.0,0.82,0.84,,47.0,0.8,,62.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,164,28,20170802,20190104.0,2019/09
'108320,FL_Putnam,Concierge Home Care,620 S LAKE ST  STE 3,LEESBURG,FL,32147,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,06/27/2006,5.0,4,0.998,,89.0,0.996,,61.0,0.9990000000000001,,38.0,0.998,,70.0,0.799,,62.0,0.83,,68.0,0.9990000000000001,,67.0,0.8370000000000001,,73.0,0.861,,85.0,0.914,,84.0,0.92,,80.0,0.893,,80.0,0.961,,63.0,0.809,,80.0,0.172,74.0,N/A,0.113,,44.0,N/A,Same As Expected,C,Worse Than Expected,D,E,D,A,N/A,C,C,D,C,C,0.13452933334285733,0.1654796643,0.16323556765177735,0.1968206112,0.06722152867657201,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.06278004029749262,0.1209888648,0.06106333233641651,0.2041557588,0.88,,50.0,0.84,,40.0,,45.0,,77.0,,50.0,0.85,0.81,,30.0,0.77,,45.0,0.16610284167794317,2.0,0.05040595399188092,0.036535859269282815,108.0,1.0,0.23333333333333334,2.0,2.0,0.0,0.1,0.3,0.2469553450608931,2.0,0.1,0.05886332882273342,265,30,20180615,20190301.0,2019/09
'109771,FL_Putnam,Concierge Home Care,340 CORPORATE WAY STE 150,ORANGE PARK,FL,32666,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,01/13/2012,4.5,4,0.997,,85.0,0.997,,67.0,1.0,,71.0,1.0,,87.0,0.764,,50.0,0.802,,57.0,1.0,,84.0,0.763,,29.0,0.79,,45.0,0.897,,76.0,0.9520000000000001,,90.0,0.835,,54.0,0.884,,11.0,0.6829999999999999,,37.0,0.166,64.0,N/A,0.11900000000000001,,59.0,N/A,Same As Expected,C,Same As Expected,C,N/A,N/A,C,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.9,,72.0,0.84,,40.0,,56.0,,63.0,,72.0,0.83,0.84,,47.0,0.79,,56.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,221,23,20141204,20180410.0,2019/09
'109449,FL_Putnam,Doctors Choice Home Care,5800 NW 39TH AVE STE 104,GAINESVILLE,FL,32140,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,08/28/2009,4.5,3,0.9940000000000001,,77.0,0.9990000000000001,,79.0,1.0,,71.0,0.99,,51.0,0.764,,50.0,0.7809999999999999,,49.0,0.987,,42.0,0.831,,66.0,0.802,,54.0,0.8859999999999999,,72.0,0.843,,51.0,0.831,,51.0,0.899,,15.0,0.7609999999999999,,68.0,0.16399999999999998,61.0,N/A,0.11699999999999999,,54.0,N/A,Same As Expected,C,Same As Expected,C,N/A,N/A,C,N/A,B,C,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.85,,22.0,0.82,,25.0,,26.0,,13.0,,22.0,0.73,0.8,,23.0,0.73,,26.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,189,29,20150928,20180622.0,2019/09
'109532,FL_Putnam,Encompass Health Home Health,2143 E FORT KING STREET SUITE 102,OCALA,FL,32189,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,12/30/2009,3.5,4,0.981,,52.0,1.0,,91.0,1.0,,71.0,1.0,,87.0,0.8059999999999999,,66.0,0.7879999999999999,,52.0,0.9990000000000001,,67.0,0.754,,24.0,0.768,,32.0,0.804,,30.0,0.8109999999999999,,38.0,0.797,,36.0,0.955,,52.0,0.752,,64.0,0.154,45.0,N/A,0.12,,60.0,N/A,Same As Expected,C,Same As Expected,C,N/A,N/A,C,N/A,C,E,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.057047851501914916,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.92,,86.0,0.89,,81.0,,88.0,,83.0,,86.0,0.86,0.89,,84.0,0.86,,88.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,361,25,20151221,20181228.0,2019/09
'108211,FL_Putnam,Flagler Home Care Llc,301 HEALTH PARK BLVD STE 327,SAINT AUGUSTINE,FL,32177,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,09/28/2005,3.5,Not Available,0.951,,23.0,0.982,,28.0,0.997,,24.0,1.0,,87.0,0.7709999999999999,,52.0,0.831,,69.0,0.992,,51.0,0.726,,16.0,0.8190000000000001,,65.0,0.768,,19.0,0.836,,47.0,0.848,,60.0,0.96,,61.0,0.544,,10.0,0.166,64.0,N/A,0.067,,8.0,N/A,Same As Expected,C,Same As Expected,C,N/A,N/A,A,N/A,N/A,N/A,N/A,C,C,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08776314361917568,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.18775231152098348,0.1686206538,0.08864401287666321,0.0641277957,0.06278004029749262,0.1209888648,0.06106333233641651,0.2041557588,,,,,,,,,,,,,,,,,,,,0.16610284167794317,2.0,0.05040595399188092,0.036535859269282815,108.0,2.0,0.23333333333333334,2.0,2.0,0.0,0.1,0.3,0.2469553450608931,1.0,0.1,0.05886332882273342,Not Available,Not Available,20190110,20190227.0,2019/09
'103174,FL_Putnam,Florida First Care Inc,1536 KINGSLEY AVE STE 127,ORANGE PARK,FL,32666,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,02/28/2013,2.5,Not Available,0.927,,14.0,0.9520000000000001,,10.0,0.988,,7.0,1.0,,87.0,0.846,,77.0,0.843,,75.0,0.9690000000000001,,24.0,0.635,,6.0,0.7340000000000001,,19.0,0.77,,19.0,0.6709999999999999,,9.0,0.599,,6.0,,,,0.5,,7.0,0.055,1.0,N/A,0.047,,3.0,N/A,Same As Expected,C,Same As Expected,C,N/A,N/A,E,N/A,C,C,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.1546055951887695,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.89,,61.0,0.83,,32.0,,93.0,,87.0,,61.0,0.87,0.88,,79.0,0.89,,93.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,11,18,20160219,20190314.0,2019/09
'109442,FL_Putnam,Florida First Care Inc,800 ZEAGLER DR STE 220,PALATKA,FL,32187,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,No,Yes,Yes,07/28/2009,4.0,4,0.9890000000000001,,68.0,0.99,,40.0,0.998,,31.0,0.996,,63.0,0.8029999999999999,,65.0,0.84,,73.0,0.992,,51.0,0.774,,34.0,0.777,,36.0,0.816,,37.0,0.838,,48.0,0.8440000000000001,,58.0,0.9009999999999999,,17.0,0.7040000000000001,,45.0,0.155,47.0,N/A,0.098,,24.0,N/A,Same As Expected,C,Same As Expected,C,N/A,N/A,C,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.9,,72.0,0.87,,64.0,,74.0,,77.0,,72.0,0.85,0.88,,79.0,0.82,,74.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,245,39,20150727,20180803.0,2019/09
'109071,FL_Putnam,Florida Homecare Specialists Inc,130 N OLD DIXIE HWY,LADY LAKE,FL,32112,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,08/15/2008,4.5,4,0.993,,75.0,0.997,,67.0,1.0,,71.0,0.996,,63.0,0.7240000000000001,,36.0,0.785,,51.0,0.996,,60.0,0.779,,37.0,0.802,,54.0,0.82,,39.0,0.924,,82.0,0.858,,66.0,0.925,,28.0,0.736,,59.0,0.151,41.0,N/A,0.102,,29.0,N/A,Worse Than Expected,D,Same As Expected,C,N/A,N/A,C,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.91,,80.0,0.88,,72.0,,56.0,,29.0,,80.0,0.78,0.85,,56.0,0.79,,56.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,267,27,20170427,20171014.0,2019/09
'103164,FL_Putnam,Greystone Home Healthcare,1704 HUNTINGTON VILLAGE CIR STE A,DAYTONA BEACH,FL,32666,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,12/26/2012,3.5,2,0.9640000000000001,,34.0,0.9940000000000001,,51.0,0.9990000000000001,,38.0,0.94,,12.0,0.645,,20.0,0.674,,22.0,0.9670000000000001,,23.0,0.762,,28.0,0.72,,16.0,0.83,,44.0,0.762,,23.0,0.7959999999999999,,36.0,0.9329999999999999,,32.0,0.634,,21.0,0.156,48.0,N/A,0.11800000000000001,,57.0,N/A,Same As Expected,C,Same As Expected,C,N/A,N/A,C,N/A,C,B,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.07476290969191579,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.84,,14.0,0.79,,14.0,,10.0,,29.0,,14.0,0.78,0.75,,8.0,0.67,,10.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,165,32,20151217,20190221.0,2019/09
'109151,FL_Putnam,Greystone Home Healthcare,1400 US HWY 441 N STE 553,THE VILLAGES,FL,32181,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,01/07/2009,3.5,3,0.9840000000000001,,58.0,1.0,,91.0,1.0,,71.0,0.996,,63.0,0.727,,37.0,0.768,,45.0,1.0,,84.0,0.759,,26.0,0.773,,34.0,0.799,,28.0,0.7859999999999999,,30.0,0.795,,35.0,0.963,,65.0,0.688,,38.0,0.14,27.0,N/A,0.08800000000000001,,16.0,N/A,Same As Expected,C,Same As Expected,C,N/A,N/A,D,N/A,C,E,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16522647051117487,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.057047851501914916,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.87,,38.0,0.84,,40.0,,34.0,,42.0,,38.0,0.8,0.81,,30.0,0.75,,34.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,438,44,20190411,nan,2019/09
'107556,FL_Putnam,Heal At Home Healthcare,5036 SE 110TH ST STE 101,BELLEVIEW,FL,32131,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,03/18/1997,3.0,3,0.9490000000000001,,22.0,0.965,,14.0,0.981,,5.0,0.852,,4.0,0.57,,11.0,0.595,,13.0,0.9590000000000001,,19.0,0.768,,31.0,0.65,,8.0,0.792,,25.0,0.529,,2.0,0.7170000000000001,,16.0,0.9840000000000001,,84.0,0.794,,77.0,0.16699999999999998,66.0,N/A,0.10099999999999999,,27.0,N/A,Not Available,N/A,Not Available,N/A,N/A,N/A,A,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.88,,50.0,0.84,,40.0,,45.0,,15.0,,50.0,0.74,0.83,,41.0,0.77,,45.0,0.16610284167794317,6.0,0.05040595399188092,0.036535859269282815,108.0,6.0,0.23333333333333334,6.0,6.0,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,167,40,20150911,20181031.0,2019/09
'683162,FL_Putnam,Interim Healthcare Of Leesburg,9738 US HWY 441 STE 103,LEESBURG,FL,32131,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,05/29/2014,3.5,2,0.998,,89.0,0.985,,31.0,0.998,,31.0,0.951,,16.0,0.609,,15.0,0.647,,17.0,0.9670000000000001,,23.0,0.737,,19.0,0.722,,17.0,0.7979999999999999,,27.0,0.725,,15.0,0.847,,60.0,0.972,,74.0,0.682,,36.0,0.166,64.0,N/A,0.066,,7.0,N/A,Same As Expected,C,Same As Expected,C,N/A,N/A,C,N/A,B,B,B,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.08447946591005273,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.07476290969191579,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.81,,5.0,0.78,,11.0,,7.0,,4.0,,5.0,0.66,0.73,,5.0,0.65,,7.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,63,24,20170502,20170915.0,2019/09
'107290,FL_Putnam,Kindred At Home,350 CORPORATE WAY STE 250,ORANGE PARK,FL,32666,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,02/19/1990,3.5,3,0.956,,26.0,0.995,,55.0,1.0,,71.0,0.961,,20.0,0.731,,38.0,0.7090000000000001,,29.0,0.9790000000000001,,31.0,0.7809999999999999,,39.0,0.754,,27.0,0.85,,55.0,0.8420000000000001,,50.0,0.8290000000000001,,50.0,0.92,,24.0,0.703,,44.0,0.207,95.0,N/A,0.086,,14.0,N/A,Worse Than Expected,D,Worse Than Expected,D,N/A,A,A,N/A,B,B,B,B,B,0.1654735041007257,0.1654796643,0.1869770357951284,0.1968206112,0.08447946591005273,0.07891721970000001,0.17969484015831969,0.1683925272,0.1999763201635727,0.1999792872,0.17732818008306736,0.1686206538,0.07476290969191579,0.0641277957,0.08027026355074385,0.1209888648,0.06874172644264173,0.2041557588,0.87,,38.0,0.84,,40.0,,45.0,,42.0,,38.0,0.8,0.8,,23.0,0.77,,45.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,4.0,0.1,0.05886332882273342,268,24,20170223,20170411.0,2019/09
'107338,FL_Putnam,Kindred At Home,1717 N CLYDE MORRIS BLVD STE 140,DAYTONA BEACH,FL,32178,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,07/19/1983,4.5,4,0.981,,52.0,0.995,,55.0,0.997,,24.0,0.922,,8.0,0.7759999999999999,,54.0,0.782,,50.0,0.987,,42.0,0.823,,62.0,0.8009999999999999,,52.0,0.9079999999999999,,80.0,0.8859999999999999,,68.0,0.9209999999999999,,89.0,0.972,,74.0,0.759,,67.0,0.139,25.0,N/A,0.139,,84.0,N/A,Worse Than Expected,D,Worse Than Expected,D,C,C,B,N/A,D,E,C,D,D,0.1444420917776816,0.1654796643,0.17183775938045825,0.1968206112,0.07333099539465843,0.07891721970000001,0.17159265231340243,0.1683925272,0.1999763201635727,0.1999792872,0.14522646158104066,0.1686206538,0.057047851501914916,0.0641277957,0.05221834576595843,0.1209888648,0.0546598435639793,0.2041557588,0.9,,72.0,0.87,,64.0,,69.0,,63.0,,72.0,0.83,0.85,,56.0,0.81,,69.0,0.16610284167794317,1.0,0.05040595399188092,0.036535859269282815,108.0,1.0,0.23333333333333334,1.0,1.0,0.0,0.1,0.3,0.2469553450608931,4.0,0.1,0.05886332882273342,369,30,20180322,20180510.0,2019/09
'107486,FL_Putnam,Kindred At Home,3951 NW 48 TERR STE 201,GAINESVILLE,FL,32666,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,10/01/1994,3.5,4,0.953,,23.0,0.981,,26.0,1.0,,71.0,0.9840000000000001,,41.0,0.8,,63.0,0.8370000000000001,,71.0,0.986,,39.0,0.797,,48.0,0.78,,39.0,0.878,,67.0,0.804,,36.0,0.855,,64.0,0.956,,54.0,0.701,,43.0,0.185,88.0,N/A,0.098,,24.0,N/A,Worse Than Expected,D,Same As Expected,C,N/A,N/A,C,N/A,C,E,D,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.06722152867657201,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.057047851501914916,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.9,,72.0,0.87,,64.0,,82.0,,71.0,,72.0,0.84,0.89,,84.0,0.84,,82.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,327,30,20190322,20190403.0,2019/09
'107514,FL_Putnam,Kindred At Home,205 ZEAGLER DR STE 401,PALATKA,FL,32147,Putnam,30.0,FL,For-Profit,No,No,Yes,Yes,Yes,Yes,Yes,Yes,11/01/1995,3.5,4,0.98,,50.0,1.0,,91.0,1.0,,71.0,0.95,,15.0,0.664,,22.0,0.6990000000000001,,28.0,0.9740000000000001,,28.0,0.772,,33.0,0.753,,26.0,0.8220000000000001,,40.0,0.8140000000000001,,39.0,0.831,,51.0,0.988,,86.0,0.664,,29.0,0.17,71.0,N/A,0.142,,87.0,N/A,Same As Expected,C,Same As Expected,C,N/A,N/A,C,N/A,C,C,C,N/A,N/A,0.1654735041007257,0.1654796643,0.19680517496920744,0.1968206112,0.07333099539465843,0.07891721970000001,0.16744568757367265,0.1683925272,0.1999763201635727,0.1999792872,0.16155532829801603,0.1686206538,0.06693840071696654,0.0641277957,0.12096323795863699,0.1209888648,0.08271255006118507,0.2041557588,0.88,,50.0,0.89,,81.0,,74.0,,77.0,,50.0,0.85,0.88,,79.0,0.82,,74.0,0.16610284167794317,,0.05040595399188092,0.036535859269282815,108.0,,0.23333333333333334,,,0.0,0.1,0.3,0.2469553450608931,,0.1,0.05886332882273342,147,26,20180426,20181115.0,2019/09
